X,Y,osm_id,name,place_type,category,text_des,label
31.1987989,30.0543168,11637502470,مركز جزيرة العرب للعيون والليزك,Clinic,Health,"تقع مركز جزيرة العرب للعيون والليزك في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
33.0095246,31.0102373,11638370069,السكن,School,Education,"تقع السكن في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2204031,29.8925338,11687442021,الوحده الصحيه بأبو صير,Hospital,Health,"تقع الوحده الصحيه بأبو صير في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
33.8205613,27.1640234,11771936828,"Русская школа ""Мир знаний""",School,Education,"تقع Русская школа ""Мир знаний"" في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
33.820238,27.1505892,11771936829,"Русская школа ""Наши традиции""",School,Education,"تقع Русская школа ""Наши традиции"" في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
32.2771431,30.6208917,11844645733,كلية الاداب,University,Education,"تقع كلية الاداب في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.3203773,30.092557,11886593370,عيادة الدكتور طارق مأمون استشاري العيون والرمد,Clinic,Health,"تقع عيادة الدكتور طارق مأمون استشاري العيون والرمد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.0683862,30.598202,11898182016,مدرسة الشهيد محمد الدسوقى الابتدائية,School,Education,"تقع مدرسة الشهيد محمد الدسوقى الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.0758625,30.5997889,11898182031,معهد الدبايبة الابتدائي الأزهري,School,Education,"تقع معهد الدبايبة الابتدائي الأزهري في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.0751998,30.5998064,11898182033,مدرسة الدبايبة الثانوية العامة,School,Education,"تقع مدرسة الدبايبة الثانوية العامة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.0745737,30.5997766,11898182034,مدرسة الشهيد محمود طلعت الاعدادية المشتركة,School,Education,"تقع مدرسة الشهيد محمود طلعت الاعدادية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.5618704,31.2830958,11931719017,مدرسة أبو جلال الابتدائية رقم 1,School,Education,"تقع مدرسة أبو جلال الابتدائية رقم 1 في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.5615652,31.283925,11931719018,مدرسة أبو جلال الإعدادية,School,Education,"تقع مدرسة أبو جلال الإعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.5606422,31.2885452,11931752493,مدرسة أبو جلال الابتدائية رقم 2,School,Education,"تقع مدرسة أبو جلال الابتدائية رقم 2 في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.5597574,31.288459,11931752494,مدرسة أبو جلال الثانوية المشتركة,School,Education,"تقع مدرسة أبو جلال الثانوية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.0728408,29.9330864,11942826773,STEM High School for Boys-6th of October,School,Education,"تقع STEM High School for Boys-6th of October في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1917095,30.0104051,11959610699,مستشفى الجابري,Hospital,Health,"تقع مستشفى الجابري في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1923522,30.0101478,11959624386,مستشفى الجزيرة,Hospital,Health,"تقع مستشفى الجزيرة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3575096,31.0348308,12006457469,Nawal Ahmed,Clinic,Health,"تقع Nawal Ahmed في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
30.9299433,30.4679512,12043578527,Dr Diaa Nour Dental Clinic,Clinic,Health,"تقع Dr Diaa Nour Dental Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
33.8066829,27.2581771,12086908690,Phisical Therapy Center,Hospital,Health,"تقع Phisical Therapy Center في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.4559443,31.4606344,12087636614,New Mansoura University,University,Education,"تقع New Mansoura University في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9004733,24.1068137,12099138380,Aswan Oncology Center,Clinic,Health,"تقع Aswan Oncology Center في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
33.8378595,27.2182798,12101394522,Hurghada Medical Center,Clinic,Health,"تقع Hurghada Medical Center في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.3598438,30.0685605,12113482884,Advanced Technical School,School,Education,"تقع Advanced Technical School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.9199779,29.8611466,12151116312,جامعة بادية,University,Education,"تقع جامعة بادية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.6267694,30.1517332,12205946881,Kaissar Clinic,Hospital,Health,"تقع Kaissar Clinic في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.6267945,30.1515997,12205946883,Alfa Labs,Hospital,Health,"تقع Alfa Labs في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1898273,29.9444682,12213655599,الشهيد محمود عبد العظيم محجوب الابتدائية,School,Education,"تقع الشهيد محمود عبد العظيم محجوب الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9321321,31.2211084,12230077236,Khaled Abo Ismael Official Language School,School,Education,"تقع Khaled Abo Ismael Official Language School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3447414,30.0587447,12237223201,Kibeida Academy,School,Education,"تقع Kibeida Academy في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.422803,31.4054588,12278326848,مدرسة ام المصرين الابتدائية,School,Education,"تقع مدرسة ام المصرين الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.4193311,31.4069122,12278326902,مستشفى رشيد العام,Hospital,Health,"تقع مستشفى رشيد العام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.5051498,26.7630087,12297065092,مدرسة عمر بن الخطاب,School,Education,"تقع مدرسة عمر بن الخطاب في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
28.9651522,28.3500404,12357083901,وحدة الرعاية الصحية الأولية بالقبالة,Clinic,Health,"تقع وحدة الرعاية الصحية الأولية بالقبالة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.5426569,30.0294752,12402732939,Project Land,Hospital,Health,"تقع Project Land في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3071538,30.0890097,12403238001,مدرسة عاطف صدقي,School,Education,"تقع مدرسة عاطف صدقي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3073849,30.0886265,12403250301,عيادات كيميت,Clinic,Health,"تقع عيادات كيميت في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2792099,27.2728281,12433858301,مدرسه النيل الدوليه لغات,School,Education,"تقع مدرسه النيل الدوليه لغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1173645,29.0311584,12463345101,مدرسة الشروق,School,Education,"تقع مدرسة الشروق في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.5066992,30.0012223,12543690310,101 Clinics,Clinic,Health,"تقع 101 Clinics في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.151763,30.0111053,12615891745,مدرسة الاصدقاء الخاصة,School,Education,"تقع مدرسة الاصدقاء الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.6455018,31.1218512,12718981943,دكتور خالد عبد الفتاح السعدني,Clinic,Health,"تقع دكتور خالد عبد الفتاح السعدني في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
34.6382658,25.5390061,12862484135,Clinic,Clinic,Health,"تقع Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
34.3597439,25.9649067,12864285153,Clinic,Clinic,Health,"تقع Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2283781,29.854076,12876534034,مدرسة الوحدة المحلية بسقارة,School,Education,"تقع مدرسة الوحدة المحلية بسقارة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3721061,30.1219136,12887250139,مركز طبي النزهة الجديدة,Hospital,Health,"تقع مركز طبي النزهة الجديدة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3444783,30.0784848,12895489801,مستشفى عبدالقادر فهمي,Hospital,Health,"تقع مستشفى عبدالقادر فهمي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2284755,30.0316047,12952190988,عيادة الذكورة,Hospital,Health,"تقع عيادة الذكورة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.228866,30.0317477,12952190989,عيادة العلاج الطبيغى,Hospital,Health,"تقع عيادة العلاج الطبيغى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2285843,30.0317811,12952190990,عيادة الجلدية,Hospital,Health,"تقع عيادة الجلدية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2290907,30.0320338,12952190991,عيادة السكر و عيادة الغدد و عيادة السمنة و التغذية,Hospital,Health,"تقع عيادة السكر و عيادة الغدد و عيادة السمنة و التغذية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2286432,30.0319818,12952190992,عيادة الرمد,Hospital,Health,"تقع عيادة الرمد في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2291704,30.0311244,12952212926,مسجد كلية الطب,Hospital,Health,"تقع مسجد كلية الطب في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2284692,30.0318111,12952212932,عيادة الجراحة,Hospital,Health,"تقع عيادة الجراحة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2282933,30.0318742,12952212933,عيادة الجراحة,Hospital,Health,"تقع عيادة الجراحة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2281655,30.0319308,12952212934,عيادة الباطنة و عيادة جراحة مخ و اعصاب,Hospital,Health,"تقع عيادة الباطنة و عيادة جراحة مخ و اعصاب في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.227904,30.0320253,12952409489,عيادة العظام,Hospital,Health,"تقع عيادة العظام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2280885,30.0317355,12952409490,عيادة الباطنة و القلب و المتوطنة,Hospital,Health,"تقع عيادة الباطنة و القلب و المتوطنة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2277924,30.0318302,12952409491,عيادة الروماتزم,Hospital,Health,"تقع عيادة الروماتزم في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2283203,30.0321163,12952409492,عيادة مخ و أعصاب و الصدر,Hospital,Health,"تقع عيادة مخ و أعصاب و الصدر في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2280005,30.0322389,12952409493,عيادة العلاج الطبيعى,Hospital,Health,"تقع عيادة العلاج الطبيعى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2282452,30.0316704,12952409494,عيادة السمعيات,Hospital,Health,"تقع عيادة السمعيات في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2284404,30.0323652,12952409495,عيادة أمراض الدم,Hospital,Health,"تقع عيادة أمراض الدم في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2282301,30.032434,12952409496,ليزر الجلدية,Hospital,Health,"تقع ليزر الجلدية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2286979,30.0315237,12952435106,ليزر الرمد,Hospital,Health,"تقع ليزر الرمد في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2291979,30.0314661,12952440615,مبنى بنك الدم و عيادة طب الأسرة,Hospital,Health,"تقع مبنى بنك الدم و عيادة طب الأسرة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2050636,30.0385996,12959320901,Dar El Oyun Hospitals,Hospital,Health,"تقع Dar El Oyun Hospitals في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
32.7219566,25.8984282,13031156201,مستشفي النيل نقادة,Hospital,Health,"تقع مستشفي النيل نقادة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
33.8216081,27.1546089,13083912855,Al Haya Hospital,Hospital,Health,"تقع Al Haya Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.480921,31.4486944,13103824401,جامعة المنصورة الأهلية,University,Education,"تقع جامعة المنصورة الأهلية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.6424326,25.7000072,13110393001,مستشفي كليوباترا,Hospital,Health,"تقع مستشفي كليوباترا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3360994,29.8504006,13116008690,مدرسة حلوان الأعدادية بنات,School,Education,"تقع مدرسة حلوان الأعدادية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3590828,30.0340923,13117051501,الجامعة المصرية الصينية فرع مدينة نصر,University,Education,"تقع الجامعة المصرية الصينية فرع مدينة نصر في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.3590828,30.0340923,13117053401,الجامعة المصرية الصينية فرع مدينة نصر,University,Education,"تقع الجامعة المصرية الصينية فرع مدينة نصر في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2271378,30.0221976,13119302915,مكتب صحة - المنيل,Clinic,Health,"تقع مكتب صحة - المنيل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2538745,30.0397371,13119302916,مكتب صحة - الدرب الاحمر,Clinic,Health,"تقع مكتب صحة - الدرب الاحمر في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
29.9196193,31.1903114,13124929501,مدرسة محرم بك الإعدادية - بنين,School,Education,"تقع مدرسة محرم بك الإعدادية - بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3365605,29.8511443,13135892861,مستشفى أمان,Hospital,Health,"تقع مستشفى أمان في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.9717987,29.9698057,13167213431,مدرسة سمارت فيجين,School,Education,"تقع مدرسة سمارت فيجين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.9831511,29.983664,13167384000,مستشفى كابيتال كير,Hospital,Health,"تقع مستشفى كابيتال كير في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.9835779,29.9840365,13167398939,مستشفى نيوراسبتاليا,Hospital,Health,"تقع مستشفى نيوراسبتاليا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.9840008,29.984212,13169325310,مستشفى فوقية,Hospital,Health,"تقع مستشفى فوقية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
29.943345,31.1717453,13169518887,مستشفى إليت,Hospital,Health,"تقع مستشفى إليت في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
33.8374661,27.220846,13177009411,Queens Clinics,Clinic,Health,"تقع Queens Clinics في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2229923,30.0625121,13254088901,مدرسة دار التربية زمالك,School,Education,"تقع مدرسة دار التربية زمالك في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2220437,30.05679,13254103601,مدرسة دار الطفل زمالك,School,Education,"تقع مدرسة دار الطفل زمالك في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
33.8312906,27.1891749,13257159826,Sindbad Club Clinic,Clinic,Health,"تقع Sindbad Club Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8907274,24.9878581,13300032702,Alkashef Specialized Hospital,Clinic,Health,"تقع Alkashef Specialized Hospital في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.1801785,27.1810638,13322682624,Al Rowad,Hospital,Health,"تقع Al Rowad في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2531683,29.95673,13327722417,مستشفى الجارم,Hospital,Health,"تقع مستشفى الجارم في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.9963025,30.0092376,13333741524,مستشفى المحور,Hospital,Health,"تقع مستشفى المحور في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.0739437,30.0199114,13333753876,Maverick International School,School,Education,"تقع Maverick International School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2226023,29.8930557,13334724503,Alnesr Medical Hospital,Hospital,Health,"تقع Alnesr Medical Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1668985,29.930476,13336039003,crown college international school,School,Education,"تقع crown college international school في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.147942,29.9785986,13337095902,Shorouk Hospital,Hospital,Health,"تقع Shorouk Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.5057936,30.3692667,13419397901,مستشفى السادات التخصصي,Hospital,Health,"تقع مستشفى السادات التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3132198,30.0616227,13449981901,Faculty of Islamic Sciences for Non-Arabic Speaking International Students,University,Education,"تقع Faculty of Islamic Sciences for Non-Arabic Speaking International Students في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.4805316,30.1936833,13495307601,اليابنيه,School,Education,"تقع اليابنيه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.4771099,30.1968052,13495733201,احمد الشريف,School,Education,"تقع احمد الشريف في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.4579867,30.0632596,13527746457,مدرسة مجدي يعقوب,School,Education,"تقع مدرسة مجدي يعقوب في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.4593942,30.0682839,13527746869,مدرسة بنت الشاطئ,School,Education,"تقع مدرسة بنت الشاطئ في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.484062,30.1939439,13540632002,مسجد النور,School,Education,"تقع مسجد النور في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.5057935,30.369251,13566406801,مستشفى السادات التخصصي,Hospital,Health,"تقع مستشفى السادات التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.0889468,29.0768838,13569028101,عيادة بني سويف الشاملة التأمين الصحي,Clinic,Health,"تقع عيادة بني سويف الشاملة التأمين الصحي في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.2776803,31.2678964,13593146701,مستشفى النصر,Hospital,Health,"تقع مستشفى النصر في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
32.292383,31.269511,13593159801,ال سليمان,Hospital,Health,"تقع ال سليمان في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.8121822,30.1477101,13603907701,مدرسة الزهور الابتدائية,School,Education,"تقع مدرسة الزهور الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.8410742,28.1271756,13617582801,جامعة لوتس بالمنيا,University,Education,"تقع جامعة لوتس بالمنيا في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.3198047,30.0900972,411899155,البنك الأهلي,Bank,Bank,"تقع البنك الأهلي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3408621,30.0622125,436151752,سي أي بي,Bank,Bank,"تقع سي أي بي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3444132,30.0651879,442290069,أن أس جي بي,Bank,Bank,"تقع أن أس جي بي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.339088,30.0620134,442338219,Crédit Agricole,Bank,Bank,"تقع Crédit Agricole في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3448102,30.0692966,443265261,عودة,Bank,Bank,"تقع عودة في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3259961,30.0623848,500103158,أن أس جي بي,Bank,Bank,"تقع أن أس جي بي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3199657,30.1099496,500360508,أن أس جي بي,Bank,Bank,"تقع أن أس جي بي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3193059,30.0907142,677779939,بنك مصر,Bank,Bank,"تقع بنك مصر في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3313055,30.0897928,679752598,بنك قناة السويس,Bank,Bank,"تقع بنك قناة السويس في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3253903,30.0956232,679752607,بنك عودة,Bank,Bank,"تقع بنك عودة في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2279759,30.0608923,1133540821,بنك مصر,Bank,Bank,"تقع بنك مصر في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2388535,30.0478628,1262216201,بنك ابو ظبى,Bank,Bank,"تقع بنك ابو ظبى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.238993,30.0480719,1262216221,كريدي اجريكول مصر,Bank,Bank,"تقع كريدي اجريكول مصر في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3247314,30.0964886,1283653296,بي أن بي باريبا,Bank,Bank,"تقع بي أن بي باريبا في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3249138,30.0968646,1283653498,أن أس جي بي,Bank,Bank,"تقع أن أس جي بي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.334282,30.0872532,1338005146,البنك الاهلى,Bank,Bank,"تقع البنك الاهلى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3308188,30.0841956,1341391152,CAE BANK فرع الميرغنى,Bank,Bank,"تقع CAE BANK فرع الميرغنى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3306955,30.0842517,1343901865,بي أن بي باريبا,Bank,Bank,"تقع بي أن بي باريبا في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.340369,30.0803627,1370639168,البنك العربي الافريقي,Bank,Bank,"تقع البنك العربي الافريقي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3405233,30.0812083,1370639171,البنك العربي,Bank,Bank,"تقع البنك العربي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3327675,30.0880577,1373306816,CIB BANK فرع الثورة,Bank,Bank,"تقع CIB BANK فرع الثورة في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4913653,30.0586897,1685258848,بنك مصر الوطني,Bank,Bank,"تقع بنك مصر الوطني في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4916486,30.0586398,1685258849,أن أس جي بي,Bank,Bank,"تقع أن أس جي بي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4919477,30.0586874,1685258850,البنك العربي الإفريقي الدولي,Bank,Bank,"تقع البنك العربي الإفريقي الدولي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2177999,30.0610029,1765953952,Barclays,Bank,Bank,"تقع Barclays في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4391942,29.9862888,2228885084,Emirates NBD Bank,Bank,Bank,"تقع Emirates NBD Bank في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2178348,30.0277325,2229198584,NSGB,Bank,Bank,"تقع NSGB في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2202627,30.056631,2229244904,البنك العربي الأفريقي الدولي,Bank,Bank,"تقع البنك العربي الأفريقي الدولي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2203398,30.0558326,2229244918,Citibank,Bank,Bank,"تقع Citibank في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4132435,30.0170217,2287575529,بنك كريدى أجريكول,Bank,Bank,"تقع بنك كريدى أجريكول في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4118027,30.0167711,2297596468,بنك إن إس جى بى,Bank,Bank,"تقع بنك إن إس جى بى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4230815,30.0187286,2310832938,البنك التجاري الدولي,Bank,Bank,"تقع البنك التجاري الدولي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3698206,30.1223298,2448358089,البنك الأهلي,Bank,Bank,"تقع البنك الأهلي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4270224,30.0168938,2589739629,البنك الأهلى المتحد,Bank,Bank,"تقع البنك الأهلى المتحد في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
